# Time Tags
# 2025-05-20 17:58:47
# Unit Time Tag: 80.955ps
# Unit Channel: 1
# Time Tag ; Channel
      43484956282010 ;                    2
      43484957798453 ;                    1
      43484958191003 ;                    1
      43484958626820 ;                    2
      43484958699694 ;                    1
      43484959254004 ;                    1
      43484960402368 ;                    2
      43484960860484 ;                    2
      43484960945527 ;                    2
      43484961394648 ;                    1
      43484961980854 ;                    2
      43484962140197 ;                    1
      43484962456004 ;                    2
      43484962789169 ;                    2
      43484963233549 ;                    2
      43484963606104 ;                    1
      43484964095316 ;                    2
      43484966108712 ;                    1
      43484966415267 ;                    1
      43484967049273 ;                    2
      43484967352240 ;                    1
      43484967478420 ;                    2
      43484968010001 ;                    1
      43484968570717 ;                    1
      43484969367493 ;                    2
      43484970174209 ;                    1
      43484970262724 ;                    2
      43484970405576 ;                    1
      43484970424229 ;                    1
      43484970733379 ;                    2
      43484971849445 ;                    2
      43484971912073 ;                    2
      43484973263250 ;                    2
      43484973443862 ;                    2
      43484973869002 ;                    2
      43484974838725 ;                    1
      43484975411411 ;                    1
      43484975746671 ;                    1
      43484976552578 ;                    1
      43484977064946 ;                    1
      43484978146594 ;                    2
      43484978393343 ;                    2
      43484981033008 ;                    2
      43484981424134 ;                    1
      43484982353613 ;                    2
      43484982377223 ;                    1
      43484983420115 ;                    1
      43484983613120 ;                    1
      43484985321610 ;                    1
      43484986081297 ;                    2
      43484986319027 ;                    1
      43484992134828 ;                    2
      43484992209800 ;                    2
      43484992236152 ;                    1
      43484994242787 ;                    2
      43484994585458 ;                    2
      43484995282142 ;                    2
      43484995672705 ;                    1
      43484996589141 ;                    2
      43484996949367 ;                    1
      43484997333312 ;                    2
      43484998942641 ;                    1
      43484999631806 ;                    2
      43485000045667 ;                    1
      43485000702602 ;                    2
      43485000726801 ;                    2
      43485000786167 ;                    1
      43485001988661 ;                    1
      43485002881202 ;                    1
      43485003038974 ;                    2
      43485003794233 ;                    1
      43485004825632 ;                    2
      43485004826010 ;                    2
      43485004890363 ;                    1
      43485005454384 ;                    2
      43485006645822 ;                    2
      43485006829971 ;                    2
      43485007140353 ;                    2
      43485007202970 ;                    2
      43485008002893 ;                    2
      43485009678373 ;                    1
      43485011591313 ;                    2
      43485012242683 ;                    2
      43485014234551 ;                    1
      43485014845424 ;                    2
      43485016516492 ;                    1
      43485016885371 ;                    1
      43485017293025 ;                    1
      43485017467101 ;                    2
      43485017528017 ;                    2
      43485017718476 ;                    1
      43485018002510 ;                    2
      43485021568248 ;                    1
      43485022579085 ;                    1
      43485023288639 ;                    1
      43485023941688 ;                    1
      43485024346933 ;                    2
      43485025149424 ;                    2
      43485025857562 ;                    2
      43485026419985 ;                    2
      43485026699854 ;                    2
      43485027024893 ;                    2
      43485027180732 ;                    1
      43485027875094 ;                    1
      43485028641239 ;                    1
      43485029807383 ;                    1
      43485031553102 ;                    1
      43485031745310 ;                    1
      43485031907542 ;                    2
      43485031957994 ;                    2
      43485032647219 ;                    1
      43485033124891 ;                    2
      43485033266212 ;                    1
      43485036896115 ;                    1
      43485038093382 ;                    1
      43485038584384 ;                    2
      43485038696761 ;                    2
      43485039152551 ;                    1
      43485039655971 ;                    2
      43485043041703 ;                    2
      43485043247755 ;                    1
      43485043247869 ;                    2
      43485043989070 ;                    2
      43485044201524 ;                    1
      43485044849382 ;                    2
      43485044976011 ;                    1
      43485045093429 ;                    1
      43485046385243 ;                    1
      43485046550728 ;                    2
      43485047547669 ;                    2
      43485047783460 ;                    2
      43485047978174 ;                    1
      43485048769939 ;                    2
      43485052609623 ;                    2
      43485053290738 ;                    1
      43485053683847 ;                    1
      43485055158035 ;                    1
      43485055346916 ;                    2
      43485056073007 ;                    2
      43485056752765 ;                    1
      43485056787883 ;                    1
      43485057576916 ;                    2
      43485058633321 ;                    2
      43485058822713 ;                    2
      43485058823077 ;                    2
      43485059798741 ;                    2
      43485062044977 ;                    2
      43485063221133 ;                    2
      43485063473422 ;                    2
      43485066252133 ;                    1
      43485068415552 ;                    2
      43485068959258 ;                    1
      43485069248821 ;                    2
      43485070648981 ;                    1
      43485071180545 ;                    1
      43485073561846 ;                    2
      43485073892632 ;                    2
      43485075362060 ;                    2
      43485076235645 ;                    2
      43485077341108 ;                    1
      43485078000146 ;                    2
      43485078782390 ;                    1
      43485078965190 ;                    2
      43485080129254 ;                    2
      43485080179214 ;                    1
      43485080412016 ;                    2
      43485081271835 ;                    1
      43485082684548 ;                    1
      43485083068048 ;                    2
      43485083304968 ;                    2
      43485083885875 ;                    2
      43485084411556 ;                    1
      43485084744772 ;                    2
      43485085544813 ;                    1
      43485086478319 ;                    2
      43485088068693 ;                    2
      43485088693169 ;                    2
      43485088693772 ;                    2
      43485089356135 ;                    1
      43485090492178 ;                    2
      43485091409027 ;                    2
      43485091868056 ;                    2
      43485094088963 ;                    1
      43485094598833 ;                    2
      43485094619062 ;                    1
      43485095274198 ;                    2
      43485095781375 ;                    2
      43485096303183 ;                    1
      43485097786782 ;                    1
      43485098017529 ;                    2
      43485098221733 ;                    2
      43485098353523 ;                    2
      43485098904500 ;                    2
      43485098905006 ;                    2
      43485099134256 ;                    1
      43485099437847 ;                    2
      43485099996390 ;                    2
      43485100406652 ;                    2
      43485100797971 ;                    2
      43485101161097 ;                    1
      43485101569283 ;                    2
      43485104953364 ;                    2
      43485105239793 ;                    1
      43485107492337 ;                    2
      43485107773940 ;                    2
      43485108609049 ;                    1
      43485108701632 ;                    2
      43485108824583 ;                    1
      43485108839748 ;                    1
      43485108886447 ;                    2
      43485109827163 ;                    2
      43485111714346 ;                    1
      43485112083899 ;                    2
      43485112192307 ;                    1
      43485112938972 ;                    2
      43485114585185 ;                    2
      43485114695194 ;                    1
      43485114700444 ;                    2
      43485114978944 ;                    2
      43485115138314 ;                    1
      43485115289699 ;                    2
      43485118251000 ;                    1
      43485118647703 ;                    2
      43485118649230 ;                    2
      43485119326493 ;                    2
      43485119650167 ;                    1
      43485119867852 ;                    2
      43485121188590 ;                    1
      43485122390792 ;                    2
      43485122448539 ;                    2
      43485123521448 ;                    2
      43485123597453 ;                    1
      43485125018890 ;                    2
      43485126095600 ;                    2
      43485126381459 ;                    2
      43485126745650 ;                    2
      43485126770426 ;                    2
      43485126770433 ;                    1
      43485126944681 ;                    1
      43485127144974 ;                    2
      43485127322785 ;                    1
      43485128220392 ;                    2
      43485128285448 ;                    1
      43485130030995 ;                    1
      43485130138453 ;                    2
      43485131113093 ;                    1
      43485132734286 ;                    2
      43485133467256 ;                    2
      43485133582600 ;                    2
